t,nu,I12
-0.00974,9262615655.981453,0.11331490227483412
-0.00973,9267383827.267368,0.13396328420673195
-0.00972,9272145948.621063,0.15498260496951669
-0.00971,9276901831.314493,0.21529831432218494
-0.0097,9281651286.619621,0.21033353531577245
-0.00969,9286394125.808414,0.2719557654596018
-0.00968,9291130160.152828,0.29461874591456866
-0.00967,9295859200.924826,0.3014173894651468
-0.00966,9300581059.396368,0.35127619705198576
-0.00965,9305295546.83942,0.3739391775069526
-0.00964,9310002474.525942,0.36531614028528925
-0.00963,9314701653.727892,0.40188985262019583
-0.00962,9319392895.717236,0.4353806736718788
-0.00961,9324076011.765932,0.4465442806891065
-0.0096,9328750813.145948,0.4688714947235619
-0.00959,9333417111.129238,0.4911987087580172
-0.00958,9338074716.987766,0.5023623157752446
-0.00957,9342723441.993498,0.5135259227924723
-0.00956,9347363097.418388,0.5061366753560106
-0.00955,9351993494.534407,0.5092285591855547
-0.00954,9356614444.613506,0.5470167438441553
-0.00953,9361225758.927656,0.558180350861383
-0.00952,9365827248.748812,0.5665745113741706
-0.00951,9370418725.34894,0.5779060016016541
-0.0095,9375000000.0,0.558180350861383
-0.00949,9379571898.471111,0.558180350861383
-0.00948,9384135462.438618,0.5470167438441553
-0.00947,9388690827.035318,0.5470167438441553
-0.00946,9393238127.394012,0.5281426177627937
-0.00945,9397777498.647497,0.5061366753560106
-0.00944,9402309075.928572,0.5246895298097
-0.00943,9406832994.370035,0.5135259227924723
-0.00942,9411349389.104687,0.4731277617458362
-0.00941,9415858395.265322,0.4911987087580172
-0.0094,9420360147.984743,0.48003510174078956
-0.00939,9424854782.395746,0.44280744277004763
-0.00938,9429342433.631132,0.4353806736718788
-0.00937,9433823236.8237,0.38510399211870394
-0.00936,9438297327.106243,0.3741010209153124
-0.00935,9442764839.611565,0.35424595421603805
-0.00934,9447225909.472464,0.33008913610174623
-0.00933,9451680671.821737,0.29889502386978206
-0.00932,9456129261.792185,0.28607725128818
-0.00931,9460571814.516603,0.25461427959277727
-0.0093,9465008465.12779,0.23443574736178074
-0.00929,9469439348.75855,0.21210853332732565
-0.00928,9473864600.541674,0.18978131929287032
-0.00927,9478284355.609968,0.14303862564409014
-0.00926,9482698749.096224,0.13396328420673195
-0.00925,9487107916.133245,0.09902674083052394
-0.00924,9491511991.853827,0.0660178272203493
-0.00923,9495911111.39077,0.02182178902359926
-0.00922,9500305409.876873,0.011163607017227548
-0.00921,9504695022.444935,-0.011163607017227548
-0.0092,9509080084.227753,-0.05535093034625588
-0.00919,9513460730.358124,-0.07814524912059358
-0.00918,9517837095.968851,-0.11002971203391537
-0.00917,9522209316.19273,-0.1430386256440899
-0.00916,9526577526.162561,-0.17457431218879382
-0.00915,9530941861.01114,-0.17604753925426453
-0.00914,9535302455.871267,-0.21033353531577262
-0.00913,9539659445.875744,-0.22327214034455325
-0.00912,9544012966.157364,-0.26186146828319085
-0.00911,9548363151.84893,-0.2790901754306915
-0.0091,9552710138.083237,-0.29274527692217917
-0.00909,9557054059.993084,-0.31908616489835456
-0.00908,9561395052.711275,-0.3237446034996022
-0.00907,9565733251.3706,-0.3630980497119207
-0.00906,9570068791.103865,-0.3763863263545405
-0.00905,9574401807.043861,-0.3683990315685129
-0.00904,9578732434.323399,-0.3927922024247863
-0.00903,9583060808.075266,-0.4018898526201959
-0.00902,9587387063.432264,-0.4181129057288784
-0.00901,9591711335.527191,-0.42911587693226994
-0.009,9596033759.492853,-0.4165990479277165
-0.00899,9600354470.462036,-0.42421706665465114
-0.00898,9604673603.567547,-0.43538067367187877
-0.00897,9608991293.942183,-0.4428074427700476
-0.00896,9613307676.71874,-0.4327993425780133
-0.00895,9617622887.030022,-0.42421706665465114
-0.00894,9621937060.008823,-0.42911587693226994
-0.00893,9626250330.787945,-0.40533961419994036
-0.00892,9630562834.500181,-0.4095968845622941
-0.00891,9634874706.278336,-0.38282074674438826
-0.0089,9639186081.255205,-0.36030187928883595
-0.00889,9643497094.563587,-0.3662148283352421
-0.00888,9647807881.336283,-0.3551174092947802
-0.00887,9652118576.706089,-0.3377830118332837
-0.00886,9656429315.805801,-0.31258099648237453
-0.00885,9660740233.768227,-0.30141738946514685
-0.00884,9665051465.726152,-0.29025378244791916
-0.00883,9669363146.812387,-0.27507428008478846
-0.00882,9673675412.159725,-0.24414321889016138
-0.00881,9677988396.900967,-0.2108509617687757
-0.0088,9682302236.168907,-0.18015093964441795
-0.00879,9686617065.096348,-0.15763207218886569
-0.00878,9690933018.816086,-0.12385377100553728
-0.00877,9695250232.460924,-0.12207160944508069
-0.00876,9699568841.163654,-0.08930885613782126
-0.00875,9703888980.05708,-0.05581803508613824
-0.00874,9708210784.273998,-0.03349082105168289
-0.00873,9712534388.947206,1.2394093548393119e-16
-0.00872,9716859929.209505,0.022194838080923783
-0.00871,9721187540.193693,0.044011884813566195
-0.0087,9725517357.032568,0.07768193328323325
-0.00869,9729849514.858927,0.12385377100553735
-0.00868,9734184148.805574,0.13396328420673195
-0.00867,9738521394.005299,0.16646128560692838
-0.00866,9742861385.590908,0.18705051045765633
-0.00865,9747204258.695198,0.2219483808092376
-0.00864,9751550148.450964,0.2552406379306233
-0.00863,9755899189.991009,0.2640713088813969
-0.00862,9760251518.448132,0.3107277331329327
-0.00861,9764607268.955126,0.3490424455610598
-0.0086,9768966576.644794,0.37156131301661205
-0.00859,9773329576.649935,0.3940801804721643
-0.00858,9777696404.103344,0.3995070854566279
-0.00857,9782067194.137825,0.3961069633220955
-0.00856,9786442081.886171,0.42911587693227016
-0.00855,9790821202.481184,0.48415565029437335
-0.00854,9795204691.055662,0.5066745177499257
-0.00853,9799592682.742405,0.5179339514777015
-0.00852,9803985312.674208,0.5291933852054777
-0.00851,9808382715.983871,0.55171225266103
-0.0085,9812785027.804195,0.5215786949017083
-0.00849,9817192383.267977,0.562971686388806
-0.00848,9821604917.508015,0.5742311201165822
-0.00847,9826022765.657106,0.5693439578786107
-0.00846,9830446062.848051,0.5854905538443583
-0.00845,9834874944.213652,0.577065790104018
-0.00844,9839309544.886703,0.5967499875721345
-0.00843,9843750000.0,0.5611515313729686
-0.00842,9848194016.865164,0.5967499875721345
-0.00841,9852639213.630392,0.5611515313729686
-0.0084,9857085591.683363,0.5501485601695768
-0.00839,9861533152.411749,0.5693439578786107
-0.00838,9865981897.203228,0.562971686388806
-0.00837,9870431827.445475,0.562971686388806
-0.00836,9874882944.526161,0.5358531368269277
-0.00835,9879335249.832968,0.5104812758612467
-0.00834,9883788744.753572,0.5291933852054777
-0.00833,9888243430.675644,0.5066745177499257
-0.00832,9892699308.98686,0.4954150840221495
-0.00831,9897156381.0749,0.4465442806891065
-0.0083,9901614648.327433,0.4465442806891065
-0.00829,9906074112.132141,0.42170192353755165
-0.00828,9910534773.876696,0.40533961419994047
-0.00827,9914996634.948774,0.38282074674438815
-0.00826,9919459696.73605,0.3603018792888359
-0.00825,9923923960.626202,0.3125809964823745
-0.00824,9928389428.006903,0.3040047106499552
-0.00823,9932856100.265831,0.26633805697108515
-0.00822,9937323978.790657,0.24414321889016138
-0.00821,9941793064.96906,0.21210853332732565
-0.0082,9946263360.18872,0.17861771227564263
-0.00819,9950734865.837305,0.16889150591664187
-0.00818,9955207583.302494,0.12279967718950427
-0.00817,9959681513.971964,0.11259433727776122
-0.00816,9964156659.233385,0.07881603609443281
-0.00815,9968633020.474438,0.04503773491110441
-0.00814,9973110599.082798,0.011259433727776259
-0.00813,9977589396.446138,-0.011259433727776009
-0.00812,9982069413.952135,-0.05581803508613824
-0.00811,9986550652.988464,-0.07881603609443281
-0.0081,9991033114.942802,-0.12103268323730691
-0.00809,9995516801.202824,-0.14512689122395955
-0.00808,10000001713.156202,-0.1674541052584149
-0.00807,10004487852.19062,-0.18015093964441795
-0.00806,10008975219.693747,-0.20266980709997023
-0.00805,10013463817.053259,-0.24206536647461382
-0.00804,10017953645.656834,-0.2567629613962363
-0.00803,10022444706.892145,-0.2589669757388509
-0.00802,10026937002.14687,-0.29274527692217917
-0.00801,10031430532.808681,-0.3218251521733945
-0.008,10035925300.265259,-0.3440199902543183
-0.00799,10040421305.904276,-0.3630980497119207
-0.00798,10044918551.113405,-0.3720348931025472
-0.00797,10049417037.280329,-0.3961069633220954
-0.00796,10053916765.792715,-0.3995070854566278
-0.00795,10058417738.038244,-0.39408018047216437
-0.00794,10062919955.404594,-0.40533961419994036
-0.00793,10067423419.279432,-0.4106045044970895
-0.00792,10071928131.050442,-0.4165990479277165
-0.00791,10076434092.105295,-0.4217019235375514
-0.0079,10080941303.831667,-0.43396303660274615
-0.00789,10085449767.617237,-0.4267459067940982
-0.00788,10089959484.849674,-0.415803704055788
-0.00787,10094470456.91666,-0.415803704055788
-0.00786,10098982685.20587,-0.39408018047216437
-0.00785,10103496171.104975,-0.3961069633220954
-0.00784,10108010916.001652,-0.3795626385857406
-0.00783,10112526921.283583,-0.3662148283352421
-0.00782,10117044188.338432,-0.3440199902543183
-0.00781,10121562718.553885,-0.33920828488761656
-0.0078,10126082513.317612,-0.3063816766726859
-0.00779,10130603574.01729,-0.3146232015369909
-0.00778,10135125902.040594,-0.27743547601154694
-0.00777,10139649498.775202,-0.2552406379306233
-0.00776,10144174365.608788,-0.24072846024282465
-0.00775,10148700503.929028,-0.21884405476620422
-0.00774,10153227915.123594,-0.19528336647123573
-0.00773,10157756600.580168,-0.15536386656646625
-0.00772,10162286561.686419,-0.12207160944508069
-0.00771,10166817799.830027,-0.1193398350657552
-0.0077,10171350316.398666,-0.06658451424277123
-0.00769,10175884112.780014,-0.04438967616184745
-0.00768,10180419190.361742,-0.022005942406782976
-0.00767,10184955550.531528,0.0
-0.00766,10189493194.677052,0.044011884813566195
-0.00765,10194032124.18598,0.07768193328323325
-0.00764,10198572340.445995,0.12207160944508082
-0.00763,10203113844.844772,0.1320356544406986
-0.00762,10207656638.769981,0.15404159684748167
-0.00761,10212200723.609304,0.18705051045765633
-0.0076,10216746100.750414,0.2330457998496995
-0.00759,10221292771.580986,0.27743547601154706
-0.00758,10225840737.488699,0.27355506845775535
-0.00757,10230389999.861221,0.3358302471297338
-0.00756,10234940560.086237,0.3694132718427072
-0.00755,10239492419.551414,0.3630980497119209
-0.00754,10244045579.644436,0.4106045044970898
-0.00753,10248600041.752972,0.43279934257801356
-0.00752,10253155807.2647,0.4701623459816274
-0.00751,10257712877.567293,0.459572515009029
-0.0075,10262271254.048433,0.4814569204856494
-0.00749,10266830938.09579,0.5104812758612467
-0.00748,10271391931.097038,0.5215786949017083
-0.00747,10275954234.43986,0.5252257314388903
-0.00746,10280517849.511927,0.5597170785495561
-0.00745,10285082777.700912,0.5629262517526438
-0.00744,10289649020.394495,0.577065790104018
-0.00743,10294216578.980349,0.5850017910370613
-0.00742,10298785454.846151,0.5721545025763599
-0.00741,10303355649.379576,0.5960395606792697
-0.0074,10307927163.968302,0.5992606281849419
-0.00739,10312500000.0,0.5992606281849419
-0.00738,10317075491.643726,0.5960395606792697
-0.00737,10321654919.135363,0.5611515313729686
-0.00736,10326238202.962831,0.5933001032625298
-0.00735,10330825263.614054,0.5933001032625298
-0.00734,10335416021.57695,0.5580523396538207
-0.00733,10340010397.339441,0.5361679341772003
-0.00732,10344608311.389448,0.5171396465594025
-0.00731,10349209684.214895,0.5298129428260174
-0.0073,10353814436.303696,0.49669963389939153
-0.00729,10358422488.14378,0.49669963389939153
-0.00728,10363033760.22306,0.4746240946149741
-0.00727,10367648173.02946,0.4525485553305568
-0.00726,10372265647.050907,0.44777366283964515
-0.00725,10376886102.775312,0.42538497969766287
-0.00724,10381509460.690603,0.3863219374773046
-0.00723,10386135641.2847,0.3551174092947803
-0.00722,10390764565.045523,0.34702458870072495
-0.00721,10395396152.460993,0.2980197803396349
-0.0072,10400030324.01903,0.2759442410552175
-0.00719,10404667000.207554,0.2574698561327958
-0.00718,10409306101.514488,0.21085096176877596
-0.00717,10413947548.427755,0.18764208391754805
-0.00716,10418591261.435274,0.13130643285972268
-0.00715,10423237161.024965,0.13433209885189362
-0.00714,10427885167.684752,0.07659541916817156
-0.00713,10432535201.902552,0.06622661785325226
-0.00712,10437187184.166286,0.033583024712973406
-0.00711,10441841034.963879,0.01119434157099126
-0.0071,10446496674.783249,-0.022075539284417297
-0.00709,10451154024.112316,-0.044777366283964413
-0.00708,10455813003.439005,-0.07768193328323313
-0.00707,10460473533.251236,-0.11194341570991123
-0.00706,10465135534.036926,-0.1455264404228845
-0.00705,10469798926.283998,-0.16646128560692813
-0.00704,10474463630.480377,-0.1791094651358579
-0.00703,10479129567.11398,-0.23179316248638265
-0.00702,10483796656.672728,-0.25386870177080006
-0.00701,10488464819.64454,-0.26490647141300877
-0.007,10493133976.517344,-0.2980197803396348
-0.00699,10497804047.779055,-0.3200953196240522
-0.00698,10502474953.917593,-0.33920828488761656
-0.00697,10507146615.420887,-0.3440199902543183
-0.00696,10511818952.77685,-0.3551174092947802
-0.00695,10516491886.473404,-0.36941327184270706
-0.00694,10521165336.998472,-0.3806076134136982
-0.00693,10525839224.839975,-0.3973597071195132
-0.00692,10530513470.485834,-0.3939192985791677
-0.00691,10535187994.423971,-0.40299629655568037
-0.0069,10539862717.142303,-0.40299629655568037
-0.00689,10544537559.128756,-0.39180195498468934
-0.00688,10549212440.871246,-0.4083974767617218
-0.00687,10553887282.857697,-0.4083974767617218
-0.00686,10558562005.57603,-0.39180195498468934
-0.00685,10563236529.514164,-0.3939192985791677
-0.00684,10567910775.160025,-0.36941327184270706
-0.00683,10572584663.001526,-0.37731224737570396
-0.00682,10577258113.526598,-0.3582189302717159
-0.00681,10581931047.22315,-0.35015048762592677
-0.0068,10586603384.579115,-0.3311330892662609
-0.00679,10591275046.082405,-0.3090575499818435
-0.00678,10595945952.220945,-0.29105288084576914
-0.00677,10600616023.482656,-0.27743547601154694
-0.00676,10605285180.35546,-0.23508117299081357
-0.00675,10609953343.327272,-0.21269248984883132
-0.00674,10614620432.88602,-0.1791094651358579
-0.00673,10619286369.519623,-0.1766043142753391
-0.00672,10623951073.716,-0.14349100534871298
-0.00671,10628614465.963074,-0.12141546606429568
-0.0067,10633276466.748764,-0.08877935232369502
-0.00669,10637936996.560993,-0.06622661785325214
-0.00668,10642595975.887682,-0.04415107856883472
-0.00667,10647253325.216751,1.2428215757632892e-16
-0.00666,10651908965.036121,0.03311330892662613
-0.00665,10656562815.833715,0.06622661785325226
-0.00664,10661214798.097448,0.11194341570991134
-0.00663,10665864832.31525,0.13433209885189362
-0.00662,10670512838.975035,0.167915123564867
-0.00661,10675158738.564726,0.20149814827784043
-0.0066,10679802451.572245,0.24627551456180471
-0.00659,10684443898.48551,0.2552406379306233
-0.00658,10689082999.792446,0.2869820106974262
-0.00657,10693719675.980972,0.30905754998184365
-0.00656,10698353847.539007,0.33292257121385654
-0.00655,10702985434.954477,0.3642463981928872
-0.00654,10707614358.7153,0.4029962965556806
-0.00653,10712240539.309395,0.42538497969766287
-0.00652,10716863897.224688,0.44777366283964515
-0.00651,10721484352.949095,0.46358632497276553
-0.0065,10726101826.970537,0.47051471774733944
-0.00649,10730716239.77694,0.526134053836583
-0.00648,10735327511.856224,0.518775173183809
-0.00647,10739935563.696304,0.5597170785495561
-0.00646,10744540315.785107,0.5659683710635559
-0.00645,10749141688.61055,0.5933001032625298
-0.00644,10753739602.660559,0.5933001032625298
-0.00643,10758333978.42305,0.6044944448335207
-0.00642,10762924736.385946,0.6070773303214787
-0.00641,10767511797.037169,0.5908789478687517
-0.0064,10772095080.864635,0.6214554662658656
-0.00639,10776674508.356274,0.6380774695464944
-0.00638,10781250000.0,0.5908789478687517
-0.00637,10785822433.661419,0.6214554662658656
-0.00636,10790392756.765333,0.6103580472254034
-0.00635,10794960994.138464,0.6103580472254034
-0.00634,10799527170.60753,0.5799367451304412
-0.00633,10804091310.999258,0.5960395606792697
-0.00632,10808653440.140366,0.5933001032625298
-0.00631,10813213582.857576,0.5471101369155108
-0.0063,10817771763.977606,0.5408507124682264
-0.00629,10822328008.327177,0.5437735329826321
